ResponseID,Incident_ID,ActionTaken,ResponsibleTeam,ActionDate,Response_Time_Hours,Resolution_Effectiveness,Follow_Up_Required
20414,9507,Password Reset,Third-Party,,110.09,2,FALSE
20415,35791,Patch Applied,Management,04-04-2024,38.9,3,FALSE
20416,5114,Patch Applied,Management,25-08-2024,18.88,9,TRUE
20417,49932,Legal Notified,Legal,01-12-2023,83.11,10,TRUE
20418,21472,Legal Notified,Management,02-05-2025,9.16,7,TRUE
20419,39707,Patch Applied,IT,24-05-2023,107.94,1,FALSE
20420,48486,Account Locked,Management,13-04-2024,45.9,10,FALSE
20421,34379,Password Reset,Legal,13-01-2025,15.07,6,TRUE
20422,22102,Forensic Analysis,IT,,119.51,4,TRUE
20423,25031,Backup Restored,Management,07-04-2023,93.2,10,TRUE
20424,27552,Forensic Analysis,Third-Party,28-09-2024,113.92,5,FALSE
20425,41524,Account Locked,Legal,,70.15,2,TRUE
20426,40849,Patch Applied,Management,23-06-2025,30.47,2,FALSE
20427,48204,Password Reset,IT,20-12-2024,69.23,5,FALSE
20428,7162,Account Locked,Legal,15-04-2024,33.35,6,FALSE
20429,31288,Account Locked,Third-Party,20-02-2023,43.18,3,TRUE
20430,29944,Forensic Analysis,Legal,,100.79,7,FALSE
20431,42174,Forensic Analysis,SOC,28-10-2023,114.39,10,TRUE
20432,27849,Account Locked,Third-Party,27-07-2023,8.39,7,TRUE
20433,1349,Patch Applied,IT,13-06-2024,38.51,7,FALSE
20434,22515,Forensic Analysis,Third-Party,,71.67,4,FALSE
20435,22913,Legal Notified,Management,,60.76,6,TRUE
20436,17227,Backup Restored,IT,07-09-2024,118.18,1,FALSE
20437,27657,Patch Applied,IT,18-05-2024,49.08,5,TRUE
20438,24769,Backup Restored,Management,21-02-2025,107.8,1,FALSE
20439,12638,Backup Restored,IT,14-08-2025,2.04,2,FALSE
20440,17721,Account Locked,Third-Party,01-01-2023,87.44,6,TRUE
20441,19030,Forensic Analysis,IT,07-02-2024,19.49,4,FALSE
20442,31,Account Locked,SOC,23-01-2024,106.8,6,FALSE
20443,24789,Account Locked,Legal,01-02-2024,118.49,5,FALSE
20444,21479,Password Reset,Third-Party,25-03-2024,4.79,5,FALSE
20445,7962,Account Locked,IT,09-09-2023,19.78,9,FALSE
20446,29161,Legal Notified,IT,25-01-2024,101.52,8,FALSE
20447,22834,Patch Applied,SOC,,39.24,3,TRUE
20448,44837,Password Reset,IT,16-04-2023,8.33,3,FALSE
20449,28793,Patch Applied,Legal,,34.18,6,TRUE
20450,5259,Forensic Analysis,Legal,,23.5,5,FALSE
20451,23795,Forensic Analysis,IT,09-09-2024,72.84,6,FALSE
20452,37420,Account Locked,IT,30-11-2022,79.25,5,FALSE
20453,31275,Legal Notified,Third-Party,13-05-2025,51.68,3,FALSE
20454,25034,Backup Restored,Management,01-10-2023,65.16,4,FALSE
20455,35853,Account Locked,Third-Party,10-11-2023,55.78,1,FALSE
20456,24388,Account Locked,Third-Party,,92.72,8,FALSE
20457,38528,Backup Restored,SOC,13-04-2025,94.33,5,FALSE
20458,15812,Forensic Analysis,IT,25-03-2023,43.2,2,FALSE
20459,2504,Patch Applied,SOC,31-10-2023,93.95,4,TRUE
20460,44235,Forensic Analysis,IT,01-06-2025,66.02,5,TRUE
20461,43288,Account Locked,Legal,13-08-2023,32.77,10,FALSE
20462,22696,Legal Notified,Third-Party,18-04-2025,45.99,7,FALSE
20463,24272,Account Locked,SOC,10-09-2025,104.77,10,TRUE
20464,6830,Account Locked,IT,20-02-2024,75.56,6,TRUE
20465,32248,Password Reset,IT,14-02-2025,109.77,1,FALSE
20466,44231,Password Reset,Management,12-08-2024,107.05,4,FALSE
20467,33941,Backup Restored,Third-Party,22-02-2024,114.72,2,TRUE
20468,47076,Account Locked,Third-Party,15-08-2025,48.31,10,FALSE
20469,21376,Backup Restored,Management,,75.93,1,FALSE
20470,43742,Patch Applied,Management,27-02-2025,117.63,10,FALSE
20471,30328,Backup Restored,SOC,19-03-2025,64.53,10,FALSE
20472,8363,Backup Restored,Third-Party,15-12-2024,72.47,8,TRUE
20473,26918,Patch Applied,SOC,11-10-2023,41.82,4,FALSE
20474,13057,Password Reset,Third-Party,17-03-2023,114.78,5,FALSE
20475,23165,Forensic Analysis,Legal,05-04-2025,82.06,3,TRUE
20476,15718,Account Locked,Legal,05-08-2024,98.91,10,TRUE
20477,19001,Patch Applied,Legal,22-01-2025,119.17,2,TRUE
20478,23448,Password Reset,IT,05-01-2025,73.36,1,FALSE
20479,13741,Legal Notified,IT,28-07-2023,74.35,3,FALSE
20480,22643,Password Reset,SOC,09-02-2025,85.19,4,FALSE
20481,13671,Patch Applied,Management,09-10-2024,12.35,1,TRUE
20482,16913,Account Locked,SOC,01-03-2024,4.26,7,FALSE
20483,45733,Backup Restored,IT,03-04-2024,27.18,5,FALSE
20484,10283,Password Reset,Management,10-05-2025,4.48,10,FALSE
20485,27899,Account Locked,Third-Party,,52,8,TRUE
20486,26971,Account Locked,Third-Party,,73.2,2,FALSE
20487,42224,Legal Notified,SOC,11-05-2025,0.75,1,FALSE
20488,26896,Backup Restored,Management,18-03-2025,96.47,4,FALSE
20489,22804,Backup Restored,Management,,29.21,10,TRUE
20490,35721,Backup Restored,Management,02-12-2023,99.62,3,FALSE
20491,35361,Legal Notified,SOC,05-02-2024,42.66,5,TRUE
20492,44799,Backup Restored,Management,,52.77,3,FALSE
20493,32019,Legal Notified,Legal,,24.38,3,FALSE
20494,5878,Legal Notified,Management,02-12-2023,41.5,2,TRUE
20495,265,Forensic Analysis,Legal,10-05-2023,81.21,7,TRUE
20496,39544,Legal Notified,SOC,28-11-2023,37.27,8,TRUE
20497,11798,Forensic Analysis,Management,16-06-2023,62.66,5,FALSE
20498,3935,Backup Restored,Legal,24-07-2025,103.82,4,FALSE
20499,28652,Patch Applied,IT,20-09-2025,31.78,2,FALSE
20500,6044,Password Reset,Management,06-09-2023,24.19,8,TRUE
20501,31897,Backup Restored,SOC,08-12-2024,76.43,3,FALSE
20502,29288,Legal Notified,Third-Party,01-07-2025,34.63,2,FALSE
20503,20569,Patch Applied,SOC,,17.34,10,TRUE
20504,39498,Patch Applied,SOC,04-04-2024,86.09,5,FALSE
20505,47606,Patch Applied,Third-Party,07-12-2023,42.33,6,FALSE
20506,14315,Legal Notified,Third-Party,08-04-2025,30.02,7,FALSE
20507,31462,Forensic Analysis,Management,,119.15,10,TRUE
20508,17591,Backup Restored,Legal,,58.33,7,FALSE
20509,64,Backup Restored,Legal,22-11-2024,13.13,1,FALSE
20510,38206,Backup Restored,Third-Party,,114.78,3,FALSE
20511,42856,Account Locked,Legal,17-04-2024,68.78,9,FALSE
20512,6616,Patch Applied,Third-Party,,24.41,4,TRUE
20513,27387,Patch Applied,Third-Party,,14.3,4,FALSE
20514,18462,Legal Notified,IT,21-06-2024,2.04,2,FALSE
20515,32527,Forensic Analysis,Management,,44.53,2,FALSE
20516,24913,Patch Applied,Management,22-02-2025,60.04,5,FALSE
20517,32874,Forensic Analysis,Third-Party,30-01-2024,56.68,5,FALSE
20518,19368,Account Locked,IT,24-04-2025,72.13,8,FALSE
20519,7050,Forensic Analysis,Management,01-03-2025,26.03,3,FALSE
20520,47361,Forensic Analysis,Third-Party,25-09-2025,100.26,4,FALSE
20521,8382,Backup Restored,Management,08-10-2024,32.05,10,TRUE
20522,46599,Legal Notified,Legal,08-11-2024,86.98,9,FALSE
20523,26619,Password Reset,Management,23-10-2024,39.88,8,FALSE
20524,22115,Account Locked,IT,06-09-2025,18.02,4,FALSE
20525,31095,Password Reset,SOC,10-03-2024,37.83,5,TRUE
20526,4473,Backup Restored,Management,20-11-2023,42.78,6,TRUE
20527,12704,Backup Restored,SOC,04-02-2025,2.4,5,FALSE
20528,42762,Forensic Analysis,IT,,5.61,1,TRUE
20529,37754,Password Reset,SOC,07-10-2023,27.59,8,TRUE
20530,32957,Patch Applied,Management,,49.39,2,TRUE
20531,29993,Account Locked,SOC,07-03-2024,86.84,7,FALSE
20532,23345,Account Locked,Third-Party,,64.43,6,TRUE
20533,7144,Legal Notified,Management,,42.63,1,FALSE
20534,46465,Legal Notified,IT,,30.38,5,FALSE
20535,26842,Password Reset,IT,05-01-2025,67.33,9,FALSE
20536,23953,Password Reset,Legal,02-10-2024,97.38,10,FALSE
20537,27722,Forensic Analysis,Management,15-03-2023,102.27,7,TRUE
20538,22271,Password Reset,Management,,97.77,9,FALSE
20539,23057,Backup Restored,Management,,6.74,6,FALSE
20540,31852,Legal Notified,Third-Party,,47.37,4,FALSE
20541,384,Patch Applied,Third-Party,27-01-2024,73.78,4,TRUE
20542,42364,Backup Restored,Legal,03-12-2024,94.02,6,FALSE
20543,44287,Legal Notified,IT,,30.38,4,TRUE
20544,22292,Patch Applied,SOC,,43.07,2,FALSE
20545,24764,Forensic Analysis,Third-Party,,64.55,10,FALSE
20546,9731,Password Reset,Management,,116.16,4,FALSE
20547,36661,Backup Restored,SOC,16-12-2022,107.87,6,TRUE
20548,32540,Forensic Analysis,Legal,14-05-2025,0.47,6,TRUE
20549,15331,Password Reset,Third-Party,05-10-2024,82.38,1,FALSE
20550,47227,Account Locked,Legal,25-11-2024,95.41,7,TRUE
20551,29096,Backup Restored,Third-Party,,118.2,7,FALSE
20552,2669,Password Reset,Management,29-12-2023,73.03,10,TRUE
20553,25675,Account Locked,Third-Party,10-03-2023,43.55,5,FALSE
20554,36401,Account Locked,Legal,12-11-2023,102.04,3,FALSE
20555,25228,Account Locked,Legal,08-06-2025,63.11,8,FALSE
20556,22937,Legal Notified,Management,07-12-2024,60.04,10,FALSE
20557,49952,Forensic Analysis,Third-Party,18-04-2023,49.72,9,FALSE
20558,26384,Legal Notified,Management,03-05-2024,3.55,10,FALSE
20559,34688,Password Reset,SOC,17-04-2023,14.87,7,TRUE
20560,16916,Account Locked,Management,11-07-2024,115.81,9,FALSE
20561,37616,Backup Restored,Third-Party,05-07-2025,19.1,6,FALSE
20562,30903,Patch Applied,SOC,,89.81,9,TRUE
20563,25778,Forensic Analysis,IT,11-04-2024,28.07,1,TRUE
20564,37091,Password Reset,Third-Party,,79.56,3,TRUE
20565,28705,Legal Notified,IT,,80.1,8,TRUE
20566,16839,Patch Applied,Third-Party,,42.78,3,FALSE
20567,38738,Forensic Analysis,Legal,,35.54,7,FALSE
20568,33019,Backup Restored,Management,05-10-2024,51.77,8,FALSE
20569,3805,Password Reset,Legal,,59.54,7,FALSE
20570,21179,Account Locked,IT,,83.37,3,FALSE
20571,12803,Password Reset,Third-Party,,55.96,7,FALSE
20572,9323,Password Reset,Legal,03-02-2023,96.51,3,TRUE
20573,9200,Account Locked,Third-Party,,51.3,6,TRUE
20574,4044,Patch Applied,Management,20-07-2025,72.09,4,TRUE
20575,2511,Password Reset,Legal,,113.94,7,TRUE
20576,10259,Legal Notified,Legal,22-11-2024,10.85,3,FALSE
20577,30577,Account Locked,Legal,30-08-2024,53.9,1,FALSE
20578,29937,Password Reset,Management,31-05-2024,64.38,1,FALSE
20579,3415,Backup Restored,Legal,23-02-2023,79.32,1,FALSE
20580,12343,Legal Notified,Third-Party,,5.48,6,TRUE
20581,12729,Legal Notified,IT,17-01-2024,62.38,8,FALSE
20582,43732,Patch Applied,Third-Party,12-07-2025,119.57,4,FALSE
20583,22299,Password Reset,Third-Party,25-10-2024,47.09,4,FALSE
20584,10859,Password Reset,Management,26-04-2025,41.26,8,FALSE
20585,22191,Forensic Analysis,Third-Party,,6.98,5,FALSE
20586,18786,Forensic Analysis,IT,11-03-2023,64.91,6,TRUE
20587,34389,Forensic Analysis,IT,,21.57,9,FALSE
20588,82,Patch Applied,Management,07-09-2024,54.6,10,FALSE
20589,48288,Account Locked,SOC,18-10-2023,63.33,8,FALSE
20590,28634,Account Locked,SOC,05-07-2023,18.42,8,FALSE
20591,29701,Backup Restored,Third-Party,24-01-2024,33.85,6,TRUE
20592,49807,Forensic Analysis,SOC,18-05-2025,99.2,7,FALSE
20593,36468,Patch Applied,Legal,17-09-2023,8.98,8,TRUE
20594,30215,Legal Notified,SOC,23-02-2025,5.12,4,FALSE
20595,45991,Patch Applied,Third-Party,14-03-2024,51.75,3,FALSE
20596,30377,Account Locked,IT,04-08-2024,99.15,10,FALSE
20597,23470,Legal Notified,Management,,80.93,9,TRUE
20598,15086,Patch Applied,IT,31-12-2023,32.93,2,FALSE
20599,22329,Forensic Analysis,IT,18-06-2024,90.77,6,TRUE
20600,39215,Patch Applied,Management,06-01-2025,76.89,1,FALSE
20601,2998,Legal Notified,Third-Party,,75.48,3,FALSE
20602,33480,Backup Restored,SOC,08-03-2024,65.8,1,FALSE
20603,19929,Legal Notified,Legal,,112.71,9,FALSE
20604,43196,Password Reset,Management,,69.89,6,TRUE
20605,46117,Patch Applied,Management,,50.46,7,TRUE
20606,39732,Password Reset,Third-Party,28-07-2025,22.4,4,FALSE
20607,49305,Backup Restored,Third-Party,07-10-2023,44.81,5,TRUE
20608,24218,Password Reset,IT,15-05-2023,50.52,6,FALSE
20609,6254,Legal Notified,SOC,20-04-2025,77.54,5,FALSE
20610,6788,Patch Applied,SOC,,90.49,10,TRUE
20611,49519,Patch Applied,IT,15-03-2023,115.1,1,FALSE
20612,31855,Password Reset,IT,24-08-2025,80.4,9,TRUE
20613,41939,Account Locked,Third-Party,04-10-2024,24.9,8,FALSE
20614,34170,Patch Applied,Third-Party,25-07-2024,8.1,1,FALSE
20615,17515,Legal Notified,Legal,,85.82,3,TRUE
20616,36482,Account Locked,Third-Party,,21.09,2,FALSE
20617,34902,Password Reset,Management,,55.9,6,TRUE
20618,12078,Legal Notified,Legal,08-10-2024,118.21,5,FALSE
20619,5644,Forensic Analysis,Management,18-08-2024,52.94,9,TRUE
20620,32811,Backup Restored,Legal,17-09-2024,74.61,6,TRUE
20621,12797,Forensic Analysis,SOC,,96.5,4,FALSE
20622,39865,Account Locked,Legal,23-06-2024,18.05,6,FALSE
20623,11521,Forensic Analysis,IT,19-08-2023,102.58,5,FALSE
20624,27533,Password Reset,Legal,09-05-2025,62.52,2,FALSE
20625,19441,Forensic Analysis,SOC,08-06-2025,60.96,9,TRUE
20626,10462,Backup Restored,SOC,15-10-2024,105.7,3,TRUE
20627,44124,Patch Applied,Legal,,119.02,3,TRUE
20628,23972,Forensic Analysis,SOC,20-08-2025,16.51,2,FALSE
20629,18395,Forensic Analysis,Management,13-04-2024,75.98,3,FALSE
20630,3462,Forensic Analysis,IT,28-12-2023,34.53,5,FALSE
20631,957,Password Reset,IT,,4.14,8,TRUE
20632,4306,Account Locked,IT,07-06-2025,42.33,8,TRUE
20633,33191,Forensic Analysis,Management,01-09-2025,19.4,1,FALSE
20634,47348,Patch Applied,Legal,10-11-2023,96.77,7,FALSE
20635,2157,Forensic Analysis,Third-Party,02-05-2024,97.34,6,FALSE
20636,18950,Forensic Analysis,SOC,,59.5,9,FALSE
20637,41106,Forensic Analysis,IT,,102.11,9,TRUE
20638,35635,Account Locked,IT,25-09-2025,99.04,3,TRUE
20639,21906,Account Locked,Third-Party,22-07-2025,52.27,4,FALSE
20640,39091,Account Locked,Management,08-08-2024,68.4,5,FALSE
20641,6660,Forensic Analysis,SOC,04-10-2024,52.21,1,FALSE
20642,49234,Forensic Analysis,Legal,18-02-2024,0.43,3,FALSE
20643,11215,Patch Applied,Third-Party,13-03-2025,88.67,3,FALSE
20644,29655,Patch Applied,Management,26-11-2024,22.13,9,FALSE
20645,5952,Legal Notified,Management,30-10-2022,97.22,3,FALSE
20646,35507,Patch Applied,Third-Party,,66.58,5,FALSE
20647,14690,Password Reset,IT,22-05-2024,77.13,1,TRUE
20648,8217,Forensic Analysis,Legal,19-12-2024,38.07,8,FALSE
20649,31627,Forensic Analysis,Legal,03-11-2024,99.68,2,FALSE
20650,45086,Account Locked,Management,10-03-2024,92.3,10,FALSE
20651,2407,Password Reset,SOC,10-05-2025,32.76,6,FALSE
20652,7119,Legal Notified,Management,19-09-2025,104.34,10,FALSE
20653,33049,Patch Applied,Third-Party,,2.85,10,FALSE
20654,25855,Legal Notified,Legal,18-08-2025,62.6,5,TRUE
20655,44239,Patch Applied,IT,05-12-2025,65.49,10,TRUE
20656,16538,Patch Applied,Legal,,44.84,7,TRUE
20657,44471,Patch Applied,SOC,13-07-2024,113.62,8,FALSE
20658,35761,Forensic Analysis,Legal,10-03-2025,96.48,8,FALSE
20659,37208,Password Reset,SOC,09-06-2023,82.03,5,TRUE
20660,5937,Password Reset,Management,,111.54,5,TRUE
20661,36782,Password Reset,Legal,05-09-2025,37.7,9,FALSE
20662,6858,Legal Notified,Third-Party,21-05-2025,27.8,5,FALSE
20663,13945,Password Reset,Management,23-03-2024,41.41,9,FALSE
20664,28749,Account Locked,Third-Party,13-09-2024,38.57,6,TRUE
20665,21201,Backup Restored,Third-Party,08-03-2025,44,9,TRUE
20666,36606,Legal Notified,Third-Party,23-08-2024,12.39,1,FALSE
20667,2130,Patch Applied,Third-Party,,63.99,2,FALSE
20668,2388,Account Locked,IT,21-05-2024,0.58,2,FALSE
20669,27172,Forensic Analysis,Management,,73.39,2,FALSE
20670,4403,Legal Notified,Legal,03-04-2025,20.05,8,TRUE
20671,43761,Forensic Analysis,IT,07-07-2023,43.36,3,FALSE
20672,47112,Backup Restored,IT,07-07-2025,18.88,9,FALSE
20673,35426,Legal Notified,Third-Party,24-12-2023,90.85,3,TRUE
20674,979,Account Locked,Third-Party,,114.09,4,FALSE
20675,6154,Password Reset,Third-Party,21-05-2025,108.04,1,TRUE
20676,38862,Password Reset,Third-Party,11-11-2023,66.04,7,TRUE
20677,42653,Account Locked,Third-Party,,76.58,8,FALSE
20678,43782,Account Locked,IT,,4.09,3,FALSE
20679,16648,Patch Applied,SOC,,78.68,10,TRUE
20680,9908,Backup Restored,Management,,71.72,9,FALSE
20681,48305,Forensic Analysis,IT,14-08-2024,88.04,3,FALSE
20682,8255,Backup Restored,IT,,75.56,10,FALSE
20683,18977,Password Reset,SOC,30-10-2023,72.34,10,FALSE
20684,29408,Password Reset,SOC,,10.11,10,FALSE
20685,13379,Legal Notified,Management,,72.37,2,TRUE
20686,47141,Forensic Analysis,SOC,21-09-2022,89.39,3,FALSE
20687,43227,Backup Restored,SOC,05-05-2024,15.72,10,FALSE
20688,16575,Backup Restored,IT,28-05-2023,0.34,3,FALSE
20689,29129,Password Reset,Third-Party,12-04-2025,41.01,1,TRUE
20690,35647,Patch Applied,IT,01-08-2024,95.67,10,FALSE
20691,15165,Account Locked,SOC,,60.68,4,TRUE
20692,29042,Forensic Analysis,SOC,24-04-2023,35.44,8,FALSE
20693,45941,Legal Notified,Management,21-07-2025,5.9,7,TRUE
20694,46585,Account Locked,SOC,08-09-2023,33.87,8,FALSE
20695,35265,Patch Applied,Third-Party,,6.08,5,TRUE
20696,49745,Patch Applied,IT,06-10-2023,33.15,10,FALSE
20697,44500,Backup Restored,SOC,24-07-2025,109.91,6,TRUE
20698,22326,Password Reset,Legal,22-03-2024,43.85,5,FALSE
20699,14064,Account Locked,IT,14-01-2025,94.14,7,TRUE
20700,1503,Account Locked,IT,08-10-2024,47.27,5,FALSE
20701,40319,Forensic Analysis,Third-Party,23-04-2024,95.36,8,TRUE
20702,14545,Legal Notified,Management,12-03-2025,52.66,3,FALSE
20703,34279,Patch Applied,Management,,101.34,3,FALSE
20704,13601,Patch Applied,Third-Party,09-08-2023,58.79,9,FALSE
20705,25608,Account Locked,SOC,,51.31,8,TRUE
20706,34669,Backup Restored,Management,,36.36,8,FALSE
20707,39920,Patch Applied,Legal,04-07-2023,106.34,7,FALSE
20708,47627,Backup Restored,Management,18-03-2023,59.31,8,FALSE
20709,48677,Patch Applied,Third-Party,12-10-2023,79.96,2,FALSE
20710,35209,Backup Restored,Management,28-08-2024,100.94,3,FALSE
20711,9282,Legal Notified,Third-Party,22-09-2025,51.19,3,FALSE
20712,21442,Password Reset,SOC,10-06-2023,60.93,6,FALSE
20713,36590,Password Reset,Third-Party,30-04-2025,69.95,7,FALSE
20714,31567,Account Locked,IT,06-06-2024,85.25,3,TRUE
20715,33296,Password Reset,Management,31-08-2025,27.05,6,FALSE
20716,4210,Forensic Analysis,SOC,,87.88,4,FALSE
20717,31283,Backup Restored,Legal,05-05-2025,77.04,7,FALSE
20718,46343,Account Locked,IT,08-09-2023,1.65,7,FALSE
20719,41734,Patch Applied,Legal,02-08-2025,112.99,6,FALSE
20720,44996,Forensic Analysis,IT,19-01-2025,23.91,2,TRUE
20721,14207,Account Locked,Third-Party,06-05-2024,60.21,1,TRUE
20722,47960,Password Reset,IT,,118.11,4,FALSE
20723,3991,Forensic Analysis,IT,15-01-2025,90.89,9,FALSE
20724,46281,Backup Restored,SOC,02-09-2024,103.81,6,FALSE
20725,20659,Forensic Analysis,Management,08-02-2023,114.43,2,FALSE
20726,12306,Patch Applied,Third-Party,13-11-2024,112.17,3,FALSE
20727,26796,Forensic Analysis,IT,02-11-2024,39.62,6,FALSE
20728,19748,Backup Restored,Management,21-02-2025,64.04,1,FALSE
20729,47907,Backup Restored,IT,28-08-2025,81.12,7,TRUE
20730,27384,Password Reset,SOC,,3.7,2,FALSE
20731,27588,Legal Notified,Management,,57.16,5,TRUE
20732,35636,Legal Notified,Management,16-08-2025,99.38,9,TRUE
20733,10961,Password Reset,Legal,,73.94,7,FALSE
20734,23992,Backup Restored,Third-Party,07-11-2023,70.92,9,FALSE
20735,48710,Backup Restored,IT,20-09-2024,118.64,8,FALSE
20736,36001,Password Reset,Management,,77.35,6,TRUE
20737,30514,Patch Applied,SOC,,35.18,7,FALSE
20738,6320,Password Reset,IT,09-06-2025,47.54,4,FALSE
20739,14233,Forensic Analysis,SOC,06-01-2024,45.86,6,TRUE
20740,1928,Account Locked,IT,,1.83,2,FALSE
20741,28266,Backup Restored,IT,14-11-2024,31.91,8,TRUE
20742,5729,Forensic Analysis,Legal,11-08-2025,41.27,1,TRUE
20743,45886,Patch Applied,IT,04-09-2025,44.76,6,TRUE
20744,41293,Backup Restored,Legal,03-02-2025,105.48,2,FALSE
20745,12925,Forensic Analysis,Management,03-04-2025,69.85,2,TRUE
20746,4470,Password Reset,Third-Party,25-09-2024,63.83,6,FALSE
20747,33520,Patch Applied,Legal,,9.87,1,TRUE
20748,22775,Legal Notified,Management,,42.15,3,FALSE
20749,24919,Forensic Analysis,Third-Party,24-02-2025,21.62,10,FALSE
20750,19453,Backup Restored,Third-Party,09-04-2023,104.99,7,TRUE
20751,22482,Forensic Analysis,Management,19-11-2023,82.94,5,FALSE
20752,18454,Password Reset,Management,01-02-2024,102.37,2,TRUE
20753,10077,Account Locked,Management,15-08-2025,16.53,2,FALSE
20754,35766,Backup Restored,IT,,51.82,1,TRUE
20755,27442,Forensic Analysis,IT,,104.07,8,FALSE
20756,4931,Forensic Analysis,IT,22-10-2024,25.01,1,FALSE
20757,3001,Account Locked,IT,22-02-2024,113.18,4,TRUE
20758,2837,Account Locked,Third-Party,10-12-2023,73.15,4,FALSE
20759,5119,Forensic Analysis,IT,18-04-2024,20.91,6,FALSE
20760,48228,Patch Applied,SOC,11-10-2023,96.82,6,FALSE
20761,4,Password Reset,SOC,08-07-2025,92.15,8,TRUE
20762,1356,Backup Restored,SOC,20-01-2025,91.22,8,FALSE
20763,7873,Backup Restored,IT,07-03-2025,59.99,4,TRUE
20764,42368,Backup Restored,IT,27-05-2025,86.85,9,TRUE
20765,49111,Account Locked,Legal,13-03-2023,77.47,1,FALSE
20766,18345,Account Locked,Legal,02-08-2023,9.56,4,FALSE
20767,7940,Patch Applied,SOC,,64.99,1,FALSE
20768,13135,Legal Notified,IT,11-04-2025,83.23,9,TRUE
20769,36388,Password Reset,Management,23-12-2024,90.53,6,TRUE
20770,14425,Password Reset,Legal,16-08-2025,32.69,8,TRUE
20771,13711,Forensic Analysis,IT,09-08-2023,59.32,2,TRUE
20772,49330,Account Locked,Management,08-10-2024,17.57,9,FALSE
20773,25125,Account Locked,Legal,01-12-2024,72.32,5,FALSE
20774,49953,Backup Restored,Legal,,2.42,9,FALSE
20775,11896,Password Reset,Management,06-04-2024,87.21,8,FALSE
20776,4496,Account Locked,Third-Party,12-12-2022,22.79,2,FALSE
20777,43952,Backup Restored,Legal,,29.32,4,FALSE
