Impact_ID,Incident_ID,Impact_Type,Downtime_Hours,Records_Compromised,Compliance_Breach, Estimated_Cost_USD 
31824,36584,Data Loss,89.09,914686,FALSE," $16,04,891.94 "
31825,4429,Data Loss,226.21,732872,FALSE," $29,64,958.08 "
31826,31163,Financial,130.09,130189,FALSE," $6,92,227.99 "
31827,11002,System Downtime,103.62,494413,FALSE," $21,19,642.69 "
31828,49814,Data Loss,178.43,447881,FALSE," $23,26,295.71 "
31829,4954,System Downtime,146.94,383384,FALSE," $22,04,275.17 "
31830,48295,Financial,153.94,441028,TRUE," $26,49,416.48 "
31831,21959,System Downtime,143.7,494009,TRUE," $10,28,723.19 "
31832,18199,Data Loss,191.35,559702,FALSE," $38,37,273.99 "
31833,41414,Reputational,204.64,163045,TRUE," $8,73,387.61 "
31834,35902,Data Loss,103.1,207940,FALSE," $5,50,016.53 "
31835,20734,Reputational,36.32,360225,FALSE," $9,18,613.32 "
31836,15096,Financial,160.62,81753,FALSE," $6,54,993.02 "
31837,30896,Reputational,12.27,704784,FALSE," $15,29,569.27 "
31838,44291,System Downtime,217.9,824834,FALSE," $42,05,098.64 "
31839,26024,Data Loss,100.47,132409,FALSE," $10,06,344.25 "
31840,22866,System Downtime,138.51,889974,TRUE," $39,82,625.45 "
31841,14222,Reputational,105.72,49823,FALSE," $3,95,533.95 "
31842,15366,Financial,207.74,212424,FALSE," $3,59,675.81 "
31843,2684,Reputational,125.4,771468,FALSE," $11,94,155.78 "
31844,36745,Data Loss,10.82,193362,FALSE," $10,56,899.86 "
31845,8078,System Downtime,201.27,433240,FALSE," $25,44,033.90 "
31846,23138,System Downtime,29.8,843900,FALSE," $12,37,481.14 "
31847,24755,Data Loss,84.35,537804,FALSE," $18,25,941.84 "
31848,1181,Reputational,70.37,432990,TRUE," $2,39,073.50 "
31849,19988,Data Loss,152.32,680530,TRUE," $24,21,193.46 "
31850,34127,System Downtime,229.31,126249,FALSE," $5,58,106.62 "
31851,7515,Financial,21.41,703597,FALSE," $27,35,435.23 "
31852,14530,Data Loss,46.77,796356,TRUE," $26,31,429.06 "
31853,41598,Reputational,217.24,391652,FALSE," $6,33,132.41 "
31854,43349,Reputational,132.03,846366,FALSE," $54,56,849.24 "
31855,48850,Financial,226.51,585445,FALSE," $46,69,132.95 "
31856,31207,Data Loss,0.16,681703,TRUE," $38,17,127.58 "
31857,35940,Data Loss,198.93,206361,FALSE," $15,56,383.54 "
31858,48157,System Downtime,26.5,404735,FALSE," $12,01,019.14 "
31859,17343,Financial,68.36,438840,FALSE," $4,61,200.59 "
31860,13264,Data Loss,63.39,48925,FALSE," $2,77,344.27 "
31861,18499,System Downtime,186.61,113063,TRUE," $97,719.31 "
31862,7404,Financial,20.44,95094,FALSE," $1,04,214.81 "
31863,42802,System Downtime,76.19,186282,FALSE," $7,21,588.24 "
31864,38672,Reputational,139.04,530915,FALSE," $15,87,539.21 "
31865,19507,Reputational,134.6,83225,TRUE," $1,97,802.59 "
31866,40509,System Downtime,31.21,471548,FALSE," $28,42,991.39 "
31867,6608,Reputational,80.7,282948,FALSE," $16,09,612.34 "
31868,44020,Financial,154.82,476873,FALSE," $4,93,038.98 "
31869,14563,System Downtime,79.48,314277,FALSE," $14,22,860.70 "
31870,6848,System Downtime,35.78,441725,FALSE," $29,68,536.07 "
31871,34231,System Downtime,205.8,256725,FALSE," $19,97,478.07 "
31872,24635,Data Loss,9.79,485243,FALSE," $4,37,339.23 "
31873,16026,Financial,40.95,539647,FALSE," $31,44,558.01 "
31874,41721,Data Loss,8.23,572490,FALSE," $33,28,596.28 "
31875,37241,Financial,209.86,105086,FALSE," $7,85,207.74 "
31876,38730,System Downtime,77.05,338700,FALSE," $4,79,080.86 "
31877,32626,Financial,130.55,975820,FALSE," $9,14,786.34 "
31878,15644,Financial,225.42,724622,FALSE," $46,38,353.37 "
31879,527,Financial,18.38,551347,TRUE," $14,31,415.10 "
31880,17574,Data Loss,109.12,979064,FALSE," $47,09,998.19 "
31881,33073,Reputational,126.89,497061,FALSE," $3,34,550.77 "
31882,12993,Financial,76.73,428382,FALSE," $21,29,603.56 "
31883,26631,Data Loss,137.75,878573,TRUE," $53,40,120.33 "
31884,8371,Reputational,226.26,258804,FALSE," $11,21,819.93 "
31885,16436,System Downtime,101.34,275193,FALSE," $16,62,740.97 "
31886,41289,Reputational,76.1,224071,FALSE," $16,48,111.78 "
31887,50,Data Loss,14.03,439077,FALSE," $22,18,298.97 "
31888,42972,Reputational,98.05,328875,FALSE," $7,96,767.34 "
31889,33032,Financial,129.24,699468,TRUE," $28,08,268.78 "
31890,1982,Financial,187.07,441598,FALSE," $30,32,607.87 "
31891,22432,Financial,232.03,598462,FALSE," $41,04,233.39 "
31892,28735,Reputational,68.56,584036,FALSE," $13,27,583.73 "
31893,21380,Financial,163.13,471965,FALSE," $5,55,472.99 "
31894,17947,Financial,36.83,672188,TRUE," $30,99,057.74 "
31895,9819,System Downtime,23.63,554945,TRUE," $14,18,449.84 "
31896,41831,Data Loss,116.45,451441,FALSE," $29,92,839.30 "
31897,45749,Data Loss,58.43,971334,TRUE," $62,22,417.93 "
31898,46448,Data Loss,58.35,886903,FALSE," $60,91,013.62 "
31899,39302,Reputational,135.08,199010,FALSE," $13,80,062.54 "
31900,44723,Financial,201.86,636944,FALSE," $17,04,092.65 "
31901,10757,System Downtime,188.27,924430,FALSE," $30,59,736.60 "
31902,4409,Financial,197.46,291784,FALSE," $17,25,926.59 "
31903,41094,System Downtime,7.9,954024,FALSE," $2,42,570.90 "
31904,40179,System Downtime,214.97,657974,FALSE," $11,98,290.32 "
31905,27729,System Downtime,205.19,587913,FALSE," $44,03,640.24 "
31906,43441,Data Loss,35.52,221647,FALSE," $16,93,627.37 "
31907,12576,Financial,181.65,847740,FALSE," $40,58,088.71 "
31908,32472,System Downtime,212.81,432701,FALSE," $14,79,592.58 "
31909,49653,Reputational,172.82,612323,FALSE," $44,45,855.79 "
31910,44513,Financial,116.16,69779,TRUE," $6,02,326.07 "
31911,45727,Reputational,74.63,931748,TRUE," $43,34,665.29 "
31912,27856,Reputational,229.67,791178,FALSE," $62,37,524.17 "
31913,5682,Data Loss,87.63,85829,FALSE," $3,52,271.88 "
31914,43857,Reputational,167.8,216663,TRUE," $13,51,012.64 "
31915,11231,Financial,124.7,335383,TRUE," $24,63,418.39 "
31916,20476,System Downtime,132.13,547766,FALSE," $5,81,156.21 "
31917,12351,Data Loss,134.41,605288,TRUE," $6,32,932.25 "
31918,10363,Reputational,129.29,244711,TRUE," $8,76,964.29 "
31919,43278,Financial,170.07,188819,FALSE," $13,12,747.78 "
31920,46503,Reputational,201.22,36771,TRUE," $2,46,756.09 "
31921,32978,Financial,41.68,945938,FALSE," $7,43,353.92 "
31922,44950,System Downtime,100,412382,FALSE," $18,59,721.11 "
31923,7009,Data Loss,230.98,51351,FALSE," $5,01,246.10 "
31924,49889,Financial,205.18,371209,FALSE," $9,61,582.50 "
31925,11187,Financial,127.51,269533,FALSE," $3,61,175.52 "
31926,11524,Reputational,175.98,875544,FALSE," $41,72,845.78 "
31927,7216,Data Loss,204.44,76856,FALSE," $3,33,379.44 "
31928,27223,Financial,143.4,657180,TRUE," $17,68,422.99 "
31929,25781,Financial,187.16,583191,FALSE," $28,55,721.06 "
31930,10321,Data Loss,238.53,86606,FALSE," $6,89,592.72 "
31931,42523,Reputational,27.51,977290,FALSE," $32,16,409.17 "
31932,24576,Financial,34.73,868606,FALSE," $48,07,575.08 "
31933,9047,Data Loss,132.79,45163,FALSE," $4,70,053.05 "
31934,1971,System Downtime,8.88,161953,FALSE," $2,55,284.18 "
31935,20219,Financial,204.48,74401,FALSE," $1,43,973.40 "
31936,12995,Reputational,227.08,186877,TRUE," $12,39,513.66 "
31937,2172,Financial,107.55,619530,FALSE," $30,60,971.25 "
31938,41350,Financial,128.04,641830,FALSE," $15,78,598.77 "
31939,47519,System Downtime,40.37,54087,FALSE," $3,50,073.79 "
31940,9377,Data Loss,62.44,730855,FALSE," $37,35,046.97 "
31941,40725,Data Loss,118.56,56191,FALSE," $4,74,723.16 "
31942,34018,System Downtime,9.07,20963,FALSE," $1,50,346.92 "
31943,14861,System Downtime,164.32,909524,TRUE," $17,77,231.66 "
31944,6613,Financial,22.85,414015,FALSE," $27,43,016.78 "
31945,2923,Reputational,5.88,326329,FALSE," $14,50,368.62 "
31946,39981,Data Loss,28.26,291911,TRUE," $11,64,676.02 "
31947,22452,System Downtime,205.68,344970,FALSE," $28,07,709.87 "
31948,44957,Financial,189.16,155714,FALSE," $7,78,316.92 "
31949,41174,System Downtime,89.04,893399,FALSE," $6,32,762.82 "
31950,5461,System Downtime,117.7,782232,TRUE," $9,61,099.36 "
31951,42754,Reputational,16.18,904300,FALSE," $24,58,032.47 "
31952,4180,Reputational,154.45,743675,TRUE," $50,63,098.87 "
31953,7339,System Downtime,138.99,940145,TRUE," $64,31,721.97 "
31954,40970,Reputational,102.57,72319,FALSE," $3,19,427.78 "
31955,7175,Reputational,58.24,693586,FALSE," $37,23,214.17 "
31956,23423,System Downtime,109.77,303575,TRUE," $22,49,474.56 "
31957,4953,Data Loss,9.73,331490,FALSE," $21,49,893.92 "
31958,43715,Data Loss,122.84,824989,FALSE," $11,63,954.95 "
31959,2892,Financial,112.14,105083,FALSE," $1,51,103.72 "
31960,25515,Data Loss,113.62,627535,FALSE," $17,11,426.77 "
31961,39842,Financial,208.72,298048,TRUE," $5,96,439.37 "
31962,35681,Financial,208.42,521155,FALSE," $23,36,153.20 "
31963,46800,Reputational,140.31,835353,FALSE," $7,24,731.91 "
31964,47790,System Downtime,99.72,220562,FALSE," $9,44,421.55 "
31965,10289,System Downtime,183.91,940763,FALSE," $27,12,391.93 "
31966,16237,Financial,228.76,387612,FALSE," $13,73,684.91 "
31967,16110,Data Loss,18.94,412690,FALSE," $26,82,092.54 "
31968,19044,Data Loss,208.77,712766,FALSE," $50,88,881.78 "
31969,10473,System Downtime,205.85,711147,FALSE," $49,70,405.63 "
31970,38516,System Downtime,17.51,940079,FALSE," $35,95,085.77 "
31971,28609,Data Loss,104.2,234814,FALSE," $17,14,874.71 "
31972,43308,Data Loss,132.89,462566,TRUE," $27,93,761.02 "
31973,26267,Financial,112.25,363769,FALSE," $13,47,055.02 "
31974,37814,Data Loss,148.59,903693,FALSE," $46,52,163.45 "
31975,47854,Reputational,122.14,556121,FALSE," $23,25,445.05 "
31976,1874,Reputational,132.97,157821,TRUE," $4,72,578.03 "
31977,5001,Reputational,54.44,268121,FALSE," $20,00,075.33 "
31978,34691,Reputational,68.48,127468,TRUE," $2,98,098.67 "
31979,8526,Reputational,100.96,387548,FALSE," $15,10,223.58 "
31980,22643,Financial,144.53,62807,FALSE," $3,66,060.74 "
31981,44905,Financial,38.07,722479,FALSE," $53,98,196.96 "
31982,11834,System Downtime,119.77,784984,FALSE," $22,17,549.76 "
31983,24363,System Downtime,120.3,790245,FALSE," $56,91,332.15 "
31984,2121,System Downtime,228.58,729017,FALSE," $7,08,254.65 "
31985,16704,System Downtime,92.23,673375,TRUE," $9,70,260.58 "
31986,43523,Reputational,11.41,529230,FALSE," $9,34,882.74 "
31987,35136,System Downtime,171.64,78183,FALSE," $7,75,561.43 "
31988,4010,System Downtime,181.98,813412,FALSE," $40,69,206.43 "
31989,9518,Financial,176.68,248736,FALSE," $11,89,915.13 "
31990,15123,Financial,178.14,728790,FALSE," $56,81,278.88 "
31991,48355,System Downtime,168.55,986962,FALSE," $64,33,425.05 "
31992,15046,System Downtime,35.08,601384,FALSE," $25,95,032.15 "
31993,33247,System Downtime,76.93,936398,FALSE," $37,37,042.04 "
31994,28016,Reputational,56.5,228862,FALSE," $17,69,424.79 "
31995,37032,Data Loss,80.75,105760,FALSE," $6,02,984.50 "
31996,35611,System Downtime,212.31,490079,FALSE," $30,94,385.75 "
31997,4836,Financial,156.27,658661,FALSE," $43,28,535.11 "
31998,9376,Reputational,3.03,787599,FALSE," $14,51,999.70 "
31999,24940,System Downtime,178.73,368826,TRUE," $14,11,141.95 "
32000,36477,Financial,43.36,527919,FALSE," $32,50,979.09 "
32001,700,Financial,215.86,355690,TRUE," $5,78,938.94 "
32002,23734,Reputational,211.29,637488,FALSE," $36,31,522.38 "
32003,43811,System Downtime,73.09,695050,FALSE," $20,91,089.44 "
32004,15955,Data Loss,98.77,276199,FALSE," $14,75,560.17 "
32005,14921,Financial,29.24,723752,FALSE," $37,50,478.14 "
32006,42163,Data Loss,45.26,718157,FALSE," $25,07,457.52 "
32007,44959,Reputational,37.37,698499,FALSE," $38,48,082.50 "
32008,18005,Data Loss,95.71,826318,TRUE," $37,93,799.53 "
32009,34026,Financial,152.69,586855,FALSE," $14,96,775.38 "
32010,48216,Reputational,75.01,625304,FALSE," $36,65,175.58 "
32011,21577,Data Loss,224.23,471915,TRUE," $36,25,226.14 "
32012,13426,Reputational,96.22,49238,FALSE," $1,40,462.54 "
32013,45792,Reputational,136.79,998808,FALSE," $38,98,418.48 "
32014,16142,Financial,221.53,37549,FALSE," $6,48,649.71 "
32015,13237,System Downtime,88.98,679250,FALSE," $34,07,551.30 "
32016,16164,Data Loss,53.06,831380,FALSE," $16,07,623.94 "
32017,25524,Financial,90.9,480862,FALSE," $34,12,159.16 "
32018,2801,System Downtime,129.89,11554,FALSE," $2,53,195.31 "
32019,19813,Financial,227.97,456817,FALSE," $16,23,754.43 "
32020,49364,Data Loss,222.89,819899,FALSE," $30,95,658.27 "
32021,21337,Financial,15.52,238240,FALSE," $6,64,949.13 "
32022,30436,Data Loss,168.72,692700,FALSE," $21,33,642.43 "
32023,26747,Data Loss,222.17,904077,TRUE," $49,51,371.41 "
32024,28158,Financial,215.95,663094,FALSE," $35,12,817.89 "
32025,43894,Financial,78.76,542824,TRUE," $12,76,437.74 "
32026,24160,Data Loss,60.76,861778,FALSE," $56,18,692.54 "
32027,33707,Reputational,26.03,932522,FALSE," $37,21,928.00 "
32028,12525,Financial,53.9,42536,FALSE," $3,46,032.49 "
32029,45531,Data Loss,50.65,65856,TRUE," $2,32,265.77 "
32030,25534,Reputational,10.47,752100,TRUE," $36,89,257.25 "
32031,48503,System Downtime,238.89,152015,TRUE," $11,99,728.62 "
32032,5854,Financial,1.45,547291,FALSE," $29,55,912.73 "
32033,44743,Data Loss,47.25,165893,FALSE," $2,36,907.83 "
32034,20501,System Downtime,117.89,971288,FALSE," $68,60,301.94 "
32035,41037,Reputational,80.16,567395,TRUE," $5,27,638.04 "
32036,7645,Data Loss,40.97,101315,FALSE," $1,72,497.12 "
32037,10406,System Downtime,114.15,379586,FALSE," $5,28,127.88 "
32038,34878,Financial,113.87,627046,TRUE," $3,10,109.27 "
32039,12348,System Downtime,89.54,936978,FALSE," $23,73,304.96 "
32040,45552,Reputational,91.84,616245,FALSE," $21,58,185.60 "
32041,20102,Data Loss,17.79,5528,FALSE," $29,757.32 "
32042,27559,Financial,31.19,931428,TRUE," $47,29,731.05 "
32043,27427,Financial,214.83,933689,TRUE," $57,70,443.74 "
32044,27250,System Downtime,165.5,571507,FALSE," $18,55,481.15 "
32045,3710,Financial,119.36,874239,FALSE," $48,51,167.81 "
32046,47679,System Downtime,222.27,73152,FALSE," $4,26,111.66 "
32047,8416,Reputational,152.3,932302,FALSE," $53,05,742.02 "
32048,47494,Data Loss,83.33,592487,TRUE," $37,86,155.14 "
32049,6772,Financial,52.34,338689,TRUE," $21,54,593.10 "
32050,397,Data Loss,44.11,434197,FALSE," $25,51,767.28 "
32051,10712,Financial,138.23,673345,FALSE," $44,93,238.02 "
32052,23471,Data Loss,201.4,236558,FALSE," $9,80,030.95 "
32053,45835,Financial,204.81,969471,FALSE," $73,13,840.78 "
32054,4847,Financial,35.61,25256,FALSE," $1,97,884.05 "
32055,22267,Data Loss,69.27,140276,FALSE," $6,28,417.96 "
32056,44345,Financial,32.17,935669,TRUE," $7,69,114.73 "
32057,15204,Reputational,128.47,964286,FALSE," $34,28,274.87 "
32058,20016,Financial,222.86,832514,FALSE," $7,15,913.06 "
32059,27208,Reputational,128.7,608562,TRUE," $3,10,084.02 "
32060,2117,System Downtime,110.35,98999,FALSE," $3,47,637.55 "
32061,32872,Financial,128.25,656568,FALSE," $11,53,384.56 "
32062,47419,Reputational,120.11,461897,FALSE," $5,83,068.35 "
32063,35352,System Downtime,31.09,673463,FALSE," $32,35,816.49 "
32064,15757,Financial,7.98,972552,FALSE," $16,14,899.42 "
32065,25898,Reputational,138.69,624102,FALSE," $21,03,103.81 "
32066,20817,System Downtime,35.67,138784,FALSE," $2,66,491.21 "
32067,37923,Financial,210.71,999757,FALSE," $64,51,919.21 "
32068,9156,Financial,116.21,511475,FALSE," $28,53,549.90 "
32069,38811,Data Loss,1.37,980046,FALSE," $33,39,591.64 "
32070,29104,System Downtime,169.2,734405,FALSE," $35,70,407.41 "
32071,25426,Data Loss,140.44,126859,FALSE," $10,18,515.13 "
32072,19908,System Downtime,211.31,958342,FALSE," $66,01,089.42 "
32073,5583,Reputational,31.77,953292,FALSE," $67,07,449.62 "
32074,27158,Data Loss,178.09,553525,FALSE," $13,34,770.31 "
32075,3448,System Downtime,207.52,436755,FALSE," $17,51,876.09 "
32076,7058,Reputational,176.54,227800,TRUE," $16,50,896.55 "
32077,34251,Reputational,5.01,466914,FALSE," $22,19,587.45 "
32078,15516,Data Loss,202.42,327401,TRUE," $23,04,008.17 "
32079,46198,Data Loss,198.34,775262,TRUE," $56,32,874.07 "
32080,18814,System Downtime,148.16,564490,FALSE," $30,82,082.84 "
32081,11841,Reputational,40.19,463965,FALSE," $12,50,839.44 "
32082,17000,Data Loss,3.78,83862,TRUE," $86,239.89 "
32083,24002,Reputational,125.46,496948,FALSE," $9,83,951.73 "
32084,29537,Data Loss,61.3,193051,FALSE," $6,04,360.35 "
32085,32767,Financial,214.19,593253,FALSE," $5,62,863.46 "
32086,20779,Data Loss,49.41,275919,FALSE," $9,37,662.95 "
32087,39730,Financial,209.64,838776,FALSE," $27,73,701.26 "
32088,39619,Data Loss,110.53,968260,FALSE," $52,44,807.02 "
32089,36225,Data Loss,17,691862,FALSE," $13,78,678.05 "
32090,47221,System Downtime,114.89,23115,FALSE," $1,91,356.99 "
32091,16728,System Downtime,50.1,274740,TRUE," $20,67,405.42 "
32092,35193,Data Loss,136.36,681003,FALSE," $31,48,353.46 "
32093,7921,System Downtime,112.58,174274,FALSE," $2,89,085.16 "
32094,33118,System Downtime,151.79,527616,FALSE," $33,16,687.16 "
32095,11616,Data Loss,125.11,867848,TRUE," $22,90,765.83 "
32096,13148,Data Loss,70.34,1279,FALSE," $50,990.63 "
32097,37729,Financial,56.39,903851,TRUE," $25,57,851.90 "
32098,6594,Financial,208.86,162615,FALSE," $14,85,803.10 "
32099,20920,Reputational,121.12,550717,TRUE," $9,34,986.89 "
32100,28565,Financial,53.32,635571,FALSE," $28,19,525.39 "
32101,22061,Data Loss,213.58,981037,FALSE," $34,51,612.81 "
32102,27852,System Downtime,50.38,167526,FALSE," $3,34,328.38 "
32103,5086,System Downtime,232.48,868481,FALSE," $57,89,032.98 "
32104,4697,System Downtime,26.39,124137,FALSE," $3,72,000.72 "
32105,760,Data Loss,72.67,618838,FALSE," $40,87,253.22 "
32106,24983,Financial,192.15,101154,TRUE," $4,98,957.51 "
32107,14639,Financial,95.66,664284,FALSE," $16,84,830.68 "
32108,33226,Data Loss,205.13,999160,TRUE," $11,06,943.13 "
32109,27370,System Downtime,108.99,696448,TRUE," $34,00,030.14 "
32110,25890,Reputational,39.69,499004,FALSE," $17,30,514.69 "
32111,48050,Financial,210.53,692418,FALSE," $7,19,790.62 "
32112,22025,System Downtime,26.96,760374,FALSE," $31,24,700.53 "
32113,12766,Financial,143.94,315582,FALSE," $19,34,045.21 "
32114,23929,System Downtime,31.57,628575,FALSE," $34,37,693.18 "
32115,10871,Reputational,208.07,410881,FALSE," $23,01,231.11 "
32116,16129,System Downtime,138.09,709364,TRUE," $50,40,603.19 "
32117,6668,System Downtime,127.95,452780,FALSE," $34,40,081.51 "
32118,24670,Data Loss,104.17,416064,TRUE," $24,67,336.96 "
32119,4066,Financial,141.03,914447,TRUE," $33,57,811.52 "
32120,29087,Reputational,54.8,708052,TRUE," $39,08,831.88 "
32121,27965,Financial,181.93,546150,FALSE," $14,35,658.82 "
32122,24535,Reputational,36.24,871519,FALSE," $45,97,684.50 "
32123,28857,Data Loss,161.56,992979,FALSE," $42,08,476.16 "
32124,20010,Financial,0.14,10695,TRUE," $5,004.31 "
32125,27171,Financial,223.25,183474,FALSE," $14,88,965.25 "
32126,24034,Financial,170.06,643845,FALSE," $23,18,039.20 "
32127,48860,Financial,215.1,25737,FALSE," $4,24,709.51 "
32128,38753,Financial,103.51,264629,FALSE," $9,82,069.44 "
32129,19324,System Downtime,158.02,142420,TRUE," $6,01,424.58 "
32130,29775,Data Loss,220.01,569879,FALSE," $18,84,711.98 "
32131,41019,Financial,137.72,742089,FALSE," $42,50,214.79 "
32132,21130,Data Loss,201.98,111680,FALSE," $8,13,331.95 "
32133,29235,Reputational,208.73,975969,TRUE," $44,96,042.96 "
32134,13641,Data Loss,103.43,653219,FALSE," $37,32,455.59 "
32135,5776,Reputational,66.72,122305,TRUE," $7,14,396.06 "
32136,31920,System Downtime,121.16,42734,FALSE," $2,51,542.54 "
32137,15349,Data Loss,69.97,357008,FALSE," $12,64,539.00 "
32138,20709,System Downtime,147.21,494308,TRUE," $6,73,242.12 "
32139,35036,Reputational,199.97,543446,FALSE," $13,62,587.74 "
32140,46444,Data Loss,164.52,789003,TRUE," $10,05,180.06 "
32141,46572,System Downtime,203.26,354047,FALSE," $14,24,076.26 "
32142,43165,Data Loss,78.35,586626,FALSE," $41,91,413.22 "
32143,38561,System Downtime,141.13,426211,TRUE," $6,92,131.67 "
32144,36700,Financial,194.92,322550,FALSE," $22,41,132.80 "
